cust_id,order_date,order_num
7396100,2018-03-14,7396100-44
7396100,2018-11-25,7396100-11
7396100,2018-11-25,7396100-46
7396100,2018-11-26,7396100-13
7396100,2018-11-26,7396100-43
7396100,2018-12-06,7396100-25
7396100,2018-12-07,7396100-14
7396100,2018-12-07,7396100-19
7396100,2018-12-08,7396100-9
7396100,2018-12-13,7396100-30
7396100,2018-12-16,7396100-6
7396100,2018-04-05,7396100-38
7396100,2018-12-18,7396100-42
7396100,2018-04-15,7396100-48
7396100,2018-04-24,7396100-49
7396100,2018-05-04,7396100-28
7396100,2018-05-11,7396100-16
7466756,2018-05-14,7466756-8
7466756,2018-05-16,7466756-38
7466756,2018-05-21,7466756-36
7466756,2018-05-22,7466756-41
7466756,2018-06-11,7466756-46
7466756,2018-06-14,7466756-3
7466756,2018-06-20,7466756-30
7466756,2018-06-22,7466756-21
7466756,2018-07-04,7466756-45
7466756,2018-07-08,7466756-18
7466756,2018-07-10,7466756-22
7466756,2018-07-16,7466756-19
7466756,2018-07-20,7466756-6
7466756,2018-08-02,7466756-34
7466756,2018-08-16,7466756-44
7466756,2018-08-18,7466756-37
7466756,2018-08-20,7466756-25
7466756,2018-08-21,7466756-28
7466756,2018-08-22,7466756-27
7466756,2018-08-26,7466756-12
7466756,2018-09-01,7466756-48
7466756,2018-09-01,7466756-24
7466756,2018-09-08,7466756-40
7466756,2018-09-12,7466756-7
7466756,2018-09-14,7466756-14
7466756,2018-01-03,7466756-50
7466756,2018-01-04,7466756-33
7466756,2018-09-18,7466756-20
7466756,2018-09-22,7466756-9
7466756,2018-01-16,7466756-5
7466756,2018-01-21,7466756-43
7466756,2018-02-02,7466756-13
7466756,2018-10-22,7466756-1
7466756,2018-02-18,7466756-15
7466756,2018-11-05,7466756-11
7466756,2018-11-09,7466756-32
7466756,2018-03-03,7466756-49
7466756,2018-03-03,7466756-29
7466756,2018-03-04,7466756-23
7466756,2018-03-10,7466756-16
7466756,2018-11-22,7466756-10
7466756,2018-03-17,7466756-47
7466756,2018-04-02,7466756-31
7466756,2018-12-14,7466756-42
7466756,2018-12-16,7466756-17
7466756,2018-12-22,7466756-39
7466756,2018-04-11,7466756-26
7466756,2018-04-13,7466756-35
7466756,2018-04-28,7466756-4
7466756,2018-05-11,7466756-2
732422,2018-05-24,732422-8
732422,2018-06-09,732422-39
732422,2018-06-10,732422-2
732422,2018-06-19,732422-28
732422,2018-06-23,732422-42
732422,2018-07-06,732422-49
732422,2018-07-15,732422-44
732422,2018-07-17,732422-20
732422,2018-08-10,732422-41
732422,2018-08-19,732422-4
732422,2018-08-21,732422-5
732422,2018-08-23,732422-31
732422,2018-09-02,732422-26
732422,2018-09-06,732422-6
732422,2018-09-11,732422-10
732422,2018-09-21,732422-13
732422,2018-01-10,732422-7
732422,2018-09-26,732422-37
732422,2018-01-14,732422-46
732422,2018-01-18,732422-12
732422,2018-01-19,732422-23
732422,2018-01-20,732422-40
732422,2018-01-21,732422-35
732422,2018-10-10,732422-34
732422,2018-02-04,732422-11
732422,2018-10-19,732422-45
732422,2018-10-24,732422-43
732422,2018-02-23,732422-15
732422,2018-11-08,732422-1
732422,2018-11-13,732422-25
732422,2018-03-04,732422-47
732422,2018-11-17,732422-17
732422,2018-11-20,732422-33
732422,2018-03-13,732422-22
732422,2018-11-26,732422-48
732422,2018-03-18,732422-29
732422,2018-12-01,732422-36
732422,2018-12-02,732422-27
732422,2018-12-10,732422-32
732422,2018-12-11,732422-3
732422,2018-12-11,732422-18
732422,2018-04-07,732422-24
732422,2018-12-21,732422-50
732422,2018-04-10,732422-19
732422,2018-12-22,732422-16
732422,2018-12-25,732422-14
732422,2018-12-26,732422-9
732422,2018-04-15,732422-21
732422,2018-12-28,732422-30
732422,2018-05-07,732422-38
289286,2018-05-27,289286-28
289286,2018-06-01,289286-37
289286,2018-06-08,289286-26
289286,2018-06-19,289286-40
289286,2018-06-20,289286-35
289286,2018-06-23,289286-10
289286,2018-07-17,289286-31
289286,2018-07-21,289286-22
289286,2018-08-01,289286-25
289286,2018-08-20,289286-33
289286,2018-09-06,289286-23
289286,2018-09-07,289286-30
289286,2018-09-08,289286-19
289286,2018-09-14,289286-24
289286,2018-01-06,289286-6
289286,2018-01-15,289286-47
289286,2018-01-22,289286-12
289286,2018-01-26,289286-38
289286,2018-10-12,289286-9
289286,2018-10-15,289286-48
289286,2018-02-02,289286-14
289286,2018-10-21,289286-1
289286,2018-02-08,289286-43
289286,2018-02-08,289286-45
289286,2018-10-26,289286-7
289286,2018-10-27,289286-20
289286,2018-02-15,289286-11
289286,2018-02-17,289286-27
289286,2018-02-18,289286-39
289286,2018-02-23,289286-4
289286,2018-02-23,289286-8
289286,2018-11-06,289286-21
289286,2018-02-24,289286-3
289286,2018-02-27,289286-15
289286,2018-03-01,289286-32
289286,2018-03-06,289286-41
289286,2018-03-09,289286-5
289286,2018-03-19,289286-13
289286,2018-03-22,289286-50
289286,2018-03-25,289286-44
289286,2018-12-08,289286-42
289286,2018-12-08,289286-29
289286,2018-12-11,289286-46
289286,2018-12-12,289286-2
289286,2018-12-17,289286-18
289286,2018-04-06,289286-36
289286,2018-12-20,289286-17
289286,2018-04-24,289286-34
289286,2018-04-25,289286-49
289286,2018-05-08,289286-16
93446,2018-05-14,93446-34
93446,2018-05-15,93446-42
93446,2018-06-02,93446-16
93446,2018-06-15,93446-9
93446,2018-07-07,93446-18
93446,2018-07-10,93446-23
93446,2018-07-10,93446-14
93446,2018-07-16,93446-12
93446,2018-07-26,93446-38
93446,2018-07-28,93446-15
93446,2018-08-16,93446-17
93446,2018-08-23,93446-25
93446,2018-08-26,93446-35
93446,2018-08-27,93446-6
93446,2018-09-07,93446-32
93446,2018-09-11,93446-29
93446,2018-09-28,93446-46
93446,2018-10-01,93446-49
93446,2018-01-20,93446-20
93446,2018-01-23,93446-33
93446,2018-01-26,93446-26
93446,2018-10-12,93446-36
93446,2018-10-16,93446-13
93446,2018-02-04,93446-31
93446,2018-02-07,93446-50
93446,2018-02-10,93446-48
93446,2018-10-28,93446-1
93446,2018-02-15,93446-40
93446,2018-02-17,93446-21
93446,2018-11-03,93446-28
93446,2018-11-05,93446-3
93446,2018-02-23,93446-8
93446,2018-03-02,93446-10
93446,2018-11-16,93446-22
93446,2018-03-06,93446-2
93446,2018-03-09,93446-43
93446,2018-11-23,93446-41
93446,2018-03-19,93446-30
93446,2018-12-08,93446-37
93446,2018-04-01,93446-39
93446,2018-12-13,93446-4
93446,2018-04-04,93446-45
93446,2018-12-18,93446-27
93446,2018-12-25,93446-44
93446,2018-04-15,93446-5
93446,2018-04-16,93446-11
93446,2018-04-18,93446-7
93446,2018-04-23,93446-19
93446,2018-05-08,93446-47
93446,2018-05-12,93446-24
6937094,2018-05-24,6937094-37
6937094,2018-05-26,6937094-42
6937094,2018-06-05,6937094-11
6937094,2018-06-07,6937094-4
6937094,2018-06-08,6937094-40
6937094,2018-06-14,6937094-15
6937094,2018-06-26,6937094-36
6937094,2018-07-05,6937094-33
6937094,2018-08-01,6937094-12
6937094,2018-08-09,6937094-43
6937094,2018-08-13,6937094-5
6937094,2018-08-13,6937094-2
6937094,2018-08-19,6937094-30
6937094,2018-08-23,6937094-31
6937094,2018-08-24,6937094-35
6937094,2018-09-05,6937094-6
6937094,2018-09-05,6937094-25
6937094,2018-09-11,6937094-10
6937094,2018-09-12,6937094-46
6937094,2018-01-01,6937094-44
6937094,2018-09-18,6937094-17
6937094,2018-01-10,6937094-38
6937094,2018-01-11,6937094-20
6937094,2018-09-27,6937094-14
6937094,2018-01-17,6937094-47
6937094,2018-10-02,6937094-16
6937094,2018-10-04,6937094-19
6937094,2018-10-06,6937094-23
6937094,2018-01-25,6937094-39
6937094,2018-02-08,6937094-27
6937094,2018-02-11,6937094-49
6937094,2018-11-04,6937094-24
6937094,2018-03-04,6937094-7
6937094,2018-03-07,6937094-26
6937094,2018-03-08,6937094-28
6937094,2018-12-01,6937094-22
6937094,2018-12-03,6937094-50
6937094,2018-03-26,6937094-41
6937094,2018-12-08,6937094-21
6937094,2018-12-09,6937094-3
6937094,2018-04-04,6937094-8
6937094,2018-12-19,6937094-9
6937094,2018-12-20,6937094-13
6937094,2018-04-16,6937094-1
6937094,2018-04-18,6937094-48
6937094,2018-04-21,6937094-45
6937094,2018-04-26,6937094-34
6937094,2018-04-27,6937094-32
6937094,2018-04-27,6937094-29
6937094,2018-05-12,6937094-18
6384903,2018-05-21,6384903-40
6384903,2018-05-24,6384903-21
6384903,2018-06-12,6384903-32
6384903,2018-06-14,6384903-49
6384903,2018-06-17,6384903-13
6384903,2018-07-07,6384903-42
6384903,2018-07-14,6384903-28
6384903,2018-07-24,6384903-30
6384903,2018-07-24,6384903-35
6384903,2018-08-02,6384903-26
6384903,2018-08-10,6384903-46
6384903,2018-09-06,6384903-22
6384903,2018-09-06,6384903-41
6384903,2018-09-07,6384903-5
6384903,2018-09-08,6384903-44
6384903,2018-09-08,6384903-37
6384903,2018-09-14,6384903-3
6384903,2018-01-06,6384903-2
6384903,2018-10-05,6384903-23
6384903,2018-01-26,6384903-6
6384903,2018-10-27,6384903-45
6384903,2018-02-14,6384903-34
6384903,2018-02-16,6384903-10
6384903,2018-11-03,6384903-27
6384903,2018-02-22,6384903-18
6384903,2018-02-27,6384903-48
6384903,2018-03-05,6384903-29
6384903,2018-03-07,6384903-31
6384903,2018-11-21,6384903-47
6384903,2018-11-22,6384903-43
6384903,2018-03-16,6384903-9
6384903,2018-03-19,6384903-20
6384903,2018-12-01,6384903-16
6384903,2018-12-02,6384903-17
6384903,2018-03-24,6384903-1
6384903,2018-03-25,6384903-25
6384903,2018-03-27,6384903-8
6384903,2018-03-28,6384903-12
6384903,2018-12-09,6384903-19
6384903,2018-04-01,6384903-33
6384903,2018-04-04,6384903-50
6384903,2018-04-06,6384903-38
6384903,2018-04-06,6384903-15
6384903,2018-12-18,6384903-24
6384903,2018-12-19,6384903-14
6384903,2018-04-09,6384903-4
6384903,2018-04-12,6384903-11
6384903,2018-12-27,6384903-39
6384903,2018-05-12,6384903-36
6384903,2018-05-12,6384903-7
307207,2018-05-13,307207-3
307207,2018-05-24,307207-15
307207,2018-05-28,307207-16
307207,2018-07-01,307207-33
307207,2018-07-12,307207-31
307207,2018-07-14,307207-26
307207,2018-07-23,307207-45
307207,2018-07-24,307207-19
307207,2018-07-26,307207-49
307207,2018-07-26,307207-18
307207,2018-08-01,307207-7
307207,2018-08-06,307207-2
307207,2018-08-15,307207-10
307207,2018-08-15,307207-1
307207,2018-08-21,307207-35
307207,2018-08-21,307207-29
307207,2018-08-21,307207-20
307207,2018-08-22,307207-48
307207,2018-08-23,307207-23
307207,2018-08-25,307207-8
307207,2018-09-04,307207-6
307207,2018-09-06,307207-22
307207,2018-09-06,307207-4
307207,2018-09-09,307207-14
307207,2018-01-03,307207-46
307207,2018-01-07,307207-25
307207,2018-01-09,307207-40
307207,2018-01-09,307207-17
307207,2018-09-26,307207-42
307207,2018-01-20,307207-9
307207,2018-01-26,307207-21
307207,2018-10-14,307207-24
307207,2018-10-14,307207-50
307207,2018-02-02,307207-12
307207,2018-03-02,307207-38
307207,2018-03-05,307207-43
307207,2018-03-07,307207-37
307207,2018-11-25,307207-5
307207,2018-03-19,307207-32
307207,2018-03-23,307207-44
307207,2018-03-23,307207-27
307207,2018-04-01,307207-34
307207,2018-12-14,307207-47
307207,2018-04-06,307207-39
307207,2018-12-28,307207-41
307207,2018-04-18,307207-30
307207,2018-04-22,307207-13
307207,2018-04-23,307207-11
307207,2018-05-05,307207-28
307207,2018-05-10,307207-36
5772296,2018-05-18,5772296-18
5772296,2018-05-19,5772296-24
5772296,2018-05-27,5772296-15
5772296,2018-06-19,5772296-21
5772296,2018-07-03,5772296-8
5772296,2018-07-12,5772296-19
5772296,2018-07-15,5772296-38
5772296,2018-07-18,5772296-31
5772296,2018-07-28,5772296-40
5772296,2018-08-06,5772296-28
5772296,2018-08-07,5772296-43
5772296,2018-08-14,5772296-37
5772296,2018-08-21,5772296-11
5772296,2018-08-26,5772296-7
5772296,2018-09-05,5772296-30
5772296,2018-09-08,5772296-17
5772296,2018-09-22,5772296-2
5772296,2018-01-10,5772296-25
5772296,2018-01-10,5772296-26
5772296,2018-09-23,5772296-13
5772296,2018-01-12,5772296-34
5772296,2018-01-12,5772296-50
5772296,2018-01-13,5772296-32
5772296,2018-01-14,5772296-6
5772296,2018-10-01,5772296-10
5772296,2018-01-19,5772296-29
5772296,2018-10-02,5772296-44
5772296,2018-10-09,5772296-3
5772296,2018-01-28,5772296-22
5772296,2018-10-14,5772296-49
5772296,2018-02-01,5772296-4
5772296,2018-10-20,5772296-9
5772296,2018-10-24,5772296-23
5772296,2018-02-13,5772296-12
5772296,2018-02-16,5772296-27
5772296,2018-11-02,5772296-16
5772296,2018-11-04,5772296-14
5772296,2018-11-08,5772296-20
5772296,2018-03-05,5772296-36
5772296,2018-03-09,5772296-47
5772296,2018-03-09,5772296-48
5772296,2018-03-12,5772296-46
5772296,2018-11-24,5772296-33
5772296,2018-03-27,5772296-42
5772296,2018-04-01,5772296-39
5772296,2018-12-16,5772296-5
5772296,2018-04-07,5772296-35
5772296,2018-04-11,5772296-41
5772296,2018-04-26,5772296-1
5772296,2018-05-02,5772296-45
615944,2018-06-05,615944-39
615944,2018-06-15,615944-26
615944,2018-06-17,615944-41
615944,2018-06-28,615944-3
615944,2018-06-28,615944-38
615944,2018-07-12,615944-35
615944,2018-07-14,615944-29
615944,2018-07-19,615944-25
615944,2018-07-21,615944-15
615944,2018-08-03,615944-7
615944,2018-08-13,615944-27
615944,2018-08-14,615944-32
615944,2018-08-20,615944-16
615944,2018-08-22,615944-30
615944,2018-09-03,615944-6
615944,2018-09-08,615944-21
615944,2018-01-01,615944-9
615944,2018-09-14,615944-8
615944,2018-09-16,615944-33
615944,2018-09-18,615944-12
615944,2018-09-21,615944-5
615944,2018-09-26,615944-28
615944,2018-01-14,615944-42
615944,2018-09-27,615944-14
615944,2018-01-17,615944-4
615944,2018-10-01,615944-10
615944,2018-10-04,615944-31
615944,2018-01-24,615944-18
615944,2018-10-14,615944-24
615944,2018-10-26,615944-50
615944,2018-10-27,615944-44
615944,2018-02-25,615944-22
615944,2018-02-28,615944-11
615944,2018-11-11,615944-1
615944,2018-11-14,615944-34
615944,2018-03-05,615944-47
615944,2018-03-08,615944-46
615944,2018-03-19,615944-2
615944,2018-03-24,615944-40
615944,2018-03-25,615944-17
615944,2018-04-01,615944-43
615944,2018-12-20,615944-37
615944,2018-04-10,615944-20
615944,2018-04-24,615944-45
615944,2018-04-26,615944-23
615944,2018-04-28,615944-48
615944,2018-05-06,615944-13
615944,2018-05-09,615944-36
615944,2018-05-09,615944-19
615944,2018-05-10,615944-49
6055944,2018-05-17,6055944-39
6055944,2018-06-01,6055944-7
6055944,2018-06-04,6055944-16
6055944,2018-06-04,6055944-15
6055944,2018-06-11,6055944-27
6055944,2018-06-11,6055944-22
6055944,2018-06-15,6055944-25
6055944,2018-06-18,6055944-41
6055944,2018-07-01,6055944-46
6055944,2018-07-08,6055944-6
6055944,2018-07-11,6055944-31
6055944,2018-07-24,6055944-17
6055944,2018-07-28,6055944-14
6055944,2018-08-03,6055944-50
6055944,2018-08-04,6055944-18
6055944,2018-08-04,6055944-44
6055944,2018-08-09,6055944-26
6055944,2018-08-25,6055944-37
6055944,2018-08-26,6055944-48
6055944,2018-09-05,6055944-8
6055944,2018-09-10,6055944-23
6055944,2018-09-16,6055944-33
6055944,2018-09-16,6055944-3
6055944,2018-09-18,6055944-30
6055944,2018-01-07,6055944-43
6055944,2018-01-27,6055944-11
6055944,2018-01-28,6055944-28
6055944,2018-10-11,6055944-13
6055944,2018-02-04,6055944-10
6055944,2018-02-13,6055944-4
6055944,2018-02-24,6055944-5
6055944,2018-11-10,6055944-19
6055944,2018-03-01,6055944-34
6055944,2018-03-05,6055944-47
6055944,2018-03-15,6055944-38
6055944,2018-03-17,6055944-49
6055944,2018-03-19,6055944-45
6055944,2018-03-25,6055944-1
6055944,2018-03-26,6055944-42
6055944,2018-12-13,6055944-2
6055944,2018-04-05,6055944-9
6055944,2018-12-17,6055944-40
6055944,2018-04-06,6055944-29
6055944,2018-04-07,6055944-24
6055944,2018-12-20,6055944-12
6055944,2018-04-14,6055944-35
6055944,2018-04-14,6055944-21
6055944,2018-12-28,6055944-20
6055944,2018-04-19,6055944-32
6055944,2018-04-22,6055944-36
3834376,2018-05-27,3834376-37
3834376,2018-06-11,3834376-41
3834376,2018-06-12,3834376-26
3834376,2018-06-28,3834376-9
3834376,2018-07-01,3834376-35
3834376,2018-07-05,3834376-27
3834376,2018-07-11,3834376-5
3834376,2018-07-11,3834376-1
3834376,2018-07-13,3834376-44
3834376,2018-07-17,3834376-34
3834376,2018-07-18,3834376-43
3834376,2018-07-22,3834376-25
3834376,2018-07-26,3834376-21
3834376,2018-08-05,3834376-14
3834376,2018-08-09,3834376-12
3834376,2018-08-14,3834376-3
3834376,2018-08-14,3834376-48
3834376,2018-09-03,3834376-22
3834376,2018-09-06,3834376-31
3834376,2018-01-05,3834376-40
3834376,2018-09-28,3834376-11
3834376,2018-01-17,3834376-4
3834376,2018-01-19,3834376-30
3834376,2018-01-25,3834376-24
3834376,2018-10-15,3834376-6
3834376,2018-10-18,3834376-23
3834376,2018-10-19,3834376-39
3834376,2018-02-11,3834376-42
3834376,2018-10-26,3834376-2
3834376,2018-02-15,3834376-29
3834376,2018-02-15,3834376-49
3834376,2018-11-06,3834376-38
3834376,2018-02-24,3834376-32
3834376,2018-02-24,3834376-10
3834376,2018-11-08,3834376-8
3834376,2018-11-09,3834376-15
3834376,2018-03-03,3834376-19
3834376,2018-03-03,3834376-28
3834376,2018-03-03,3834376-47
3834376,2018-03-04,3834376-7
3834376,2018-11-15,3834376-46
3834376,2018-03-06,3834376-20
3834376,2018-11-28,3834376-17
3834376,2018-12-05,3834376-33
3834376,2018-03-25,3834376-45
3834376,2018-12-09,3834376-36
3834376,2018-04-15,3834376-16
3834376,2018-12-28,3834376-50
3834376,2018-05-03,3834376-18
3834376,2018-05-05,3834376-13
2748168,2018-05-14,2748168-28
2748168,2018-06-06,2748168-4
2748168,2018-07-04,2748168-25
2748168,2018-07-28,2748168-2
2748168,2018-08-09,2748168-11
2748168,2018-08-10,2748168-1
2748168,2018-08-23,2748168-7
2748168,2018-08-25,2748168-21
2748168,2018-08-26,2748168-17
2748168,2018-09-02,2748168-48
2748168,2018-09-02,2748168-27
2748168,2018-09-06,2748168-30
2748168,2018-09-07,2748168-33
2748168,2018-09-10,2748168-50
2748168,2018-09-17,2748168-8
2748168,2018-01-05,2748168-47
2748168,2018-09-18,2748168-31
2748168,2018-01-09,2748168-10
2748168,2018-01-21,2748168-18
2748168,2018-01-22,2748168-23
2748168,2018-10-08,2748168-12
2748168,2018-02-12,2748168-44
2748168,2018-11-01,2748168-43
2748168,2018-11-05,2748168-49
2748168,2018-11-07,2748168-16
2748168,2018-11-08,2748168-19
2748168,2018-11-11,2748168-45
2748168,2018-03-01,2748168-6
2748168,2018-03-12,2748168-24
2748168,2018-11-23,2748168-20
2748168,2018-03-14,2748168-46
2748168,2018-11-26,2748168-35
2748168,2018-11-27,2748168-5
2748168,2018-03-18,2748168-38
2748168,2018-12-04,2748168-36
2748168,2018-12-05,2748168-26
2748168,2018-03-26,2748168-39
2748168,2018-12-09,2748168-40
2748168,2018-12-12,2748168-13
2748168,2018-04-04,2748168-32
2748168,2018-04-06,2748168-3
2748168,2018-12-20,2748168-9
2748168,2018-04-09,2748168-29
2748168,2018-04-15,2748168-37
2748168,2018-04-27,2748168-22
2748168,2018-05-03,2748168-41
2748168,2018-05-04,2748168-14
2748168,2018-05-04,2748168-34
2748168,2018-05-05,2748168-42
2748168,2018-05-12,2748168-15
3348233,2018-05-20,3348233-47
3348233,2018-05-23,3348233-28
3348233,2018-06-04,3348233-33
3348233,2018-06-10,3348233-14
3348233,2018-06-25,3348233-35
3348233,2018-06-26,3348233-6
3348233,2018-06-27,3348233-42
3348233,2018-07-12,3348233-2
3348233,2018-07-14,3348233-24
3348233,2018-07-17,3348233-50
3348233,2018-07-20,3348233-37
3348233,2018-08-16,3348233-21
3348233,2018-08-21,3348233-9
3348233,2018-09-01,3348233-29
3348233,2018-09-02,3348233-44
3348233,2018-09-04,3348233-11
3348233,2018-09-05,3348233-30
3348233,2018-09-05,3348233-46
3348233,2018-09-07,3348233-43
3348233,2018-09-13,3348233-1
3348233,2018-01-04,3348233-3
3348233,2018-09-18,3348233-31
3348233,2018-09-19,3348233-32
3348233,2018-09-20,3348233-40
3348233,2018-09-21,3348233-4
3348233,2018-09-23,3348233-49
3348233,2018-01-12,3348233-45
3348233,2018-09-26,3348233-18
3348233,2018-01-16,3348233-8
3348233,2018-01-18,3348233-25
3348233,2018-10-01,3348233-17
3348233,2018-10-02,3348233-7
3348233,2018-10-09,3348233-22
3348233,2018-10-18,3348233-19
3348233,2018-10-20,3348233-41
3348233,2018-02-10,3348233-27
3348233,2018-10-24,3348233-15
3348233,2018-10-27,3348233-26
3348233,2018-02-16,3348233-20
3348233,2018-11-01,3348233-12
3348233,2018-11-05,3348233-13
3348233,2018-12-08,3348233-34
3348233,2018-12-13,3348233-10
3348233,2018-04-03,3348233-16
3348233,2018-04-07,3348233-39
3348233,2018-04-13,3348233-5
3348233,2018-04-17,3348233-48
3348233,2018-04-26,3348233-36
3348233,2018-05-11,3348233-23
3348233,2018-05-12,3348233-38
2569225,2018-05-16,2569225-22
2569225,2018-05-19,2569225-6
2569225,2018-06-05,2569225-17
2569225,2018-06-19,2569225-38
2569225,2018-07-03,2569225-16
2569225,2018-07-11,2569225-28
2569225,2018-07-16,2569225-36
2569225,2018-07-21,2569225-24
2569225,2018-07-24,2569225-32
2569225,2018-07-25,2569225-41
2569225,2018-08-03,2569225-9
2569225,2018-08-05,2569225-3
2569225,2018-08-15,2569225-50
2569225,2018-08-19,2569225-31
2569225,2018-09-04,2569225-23
2569225,2018-09-11,2569225-48
2569225,2018-01-02,2569225-43
2569225,2018-09-19,2569225-10
2569225,2018-01-21,2569225-15
2569225,2018-10-14,2569225-7
2569225,2018-02-01,2569225-8
2569225,2018-10-17,2569225-12
2569225,2018-10-17,2569225-29
2569225,2018-02-04,2569225-33
2569225,2018-10-19,2569225-21
2569225,2018-10-22,2569225-19
2569225,2018-02-10,2569225-2
2569225,2018-11-01,2569225-1
2569225,2018-11-04,2569225-42
2569225,2018-02-22,2569225-35
2569225,2018-02-26,2569225-47
2569225,2018-11-09,2569225-44
2569225,2018-02-27,2569225-39
2569225,2018-03-06,2569225-4
2569225,2018-03-12,2569225-26
