FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,DISTANCE
2015-01-01,AA,19805,AA,1185,13303,1330303,32467,MIA,10721,1072102,30721,BOS,0935,0935,0.00,15.00,0950,1234,5.00,1248,1239,-9.00,0.00,,0.00,1258.00
2015-01-01,AA,19805,AA,1186,10721,1072102,30721,BOS,11298,1129803,30194,DFW,1135,1132,-3.00,14.00,1146,1457,20.00,1500,1517,17.00,0.00,,0.00,1562.00
2015-01-01,AA,19805,AA,1186,11298,1129803,30194,DFW,10721,1072102,30721,BOS,0620,0614,-6.00,36.00,0650,1035,5.00,1045,1040,-5.00,0.00,,0.00,1562.00
2015-01-01,AA,19805,AA,1187,10529,1052904,30529,BDL,11298,1129803,30194,DFW,1750,1743,-7.00,12.00,1755,2052,10.00,2105,2102,-3.00,0.00,,0.00,1471.00
2015-01-01,AA,19805,AA,1187,11298,1129803,30194,DFW,10529,1052904,30529,BDL,1250,1249,-1.00,14.00,1303,1645,4.00,1705,1649,-16.00,0.00,,0.00,1471.00
2015-01-01,AA,19805,AA,1188,12892,1289203,32575,LAX,10423,1042302,30423,AUS,1430,1503,33.00,20.00,1523,2000,6.00,1925,2006,41.00,0.00,,0.00,1242.00
2015-01-01,AA,19805,AA,1192,12892,1289203,32575,LAX,13930,1393003,30977,ORD,1155,1152,-3.00,39.00,1231,1753,15.00,1800,1808,8.00,0.00,,0.00,1744.00
2015-01-01,AA,19805,AA,1193,13303,1330303,32467,MIA,14843,1484304,34819,SJU,2005,2002,-3.00,23.00,2025,2329,5.00,2341,2334,-7.00,0.00,,0.00,1045.00
2015-01-01,AA,19805,AA,1196,11503,1150303,31503,EGE,13303,1330303,32467,MIA,1255,1322,27.00,11.00,1333,1906,6.00,1906,1912,6.00,0.00,,0.00,1810.00
2015-01-01,AA,19805,AA,1196,13303,1330303,32467,MIA,11503,1150303,31503,EGE,0915,0913,-2.00,14.00,0927,1141,6.00,1158,1147,-11.00,0.00,,0.00,1810.00
2015-01-01,AA,19805,AA,1198,14262,1426202,34262,PSP,11298,1129803,30194,DFW,0725,0736,11.00,17.00,0753,1218,14.00,1210,1232,22.00,0.00,,0.00,1126.00
2015-01-01,AA,19805,AA,1199,15016,1501603,31123,STL,13930,1393003,30977,ORD,0730,0725,-5.00,18.00,0743,0829,6.00,0850,0835,-15.00,0.00,,0.00,258.00
2015-01-01,AA,19805,AA,1200,12892,1289203,32575,LAX,13930,1393003,30977,ORD,0900,0859,-1.00,16.00,0915,1438,21.00,1510,1459,-11.00,0.00,,0.00,1744.00
2015-01-01,AA,19805,AA,1201,10423,1042302,30423,AUS,13930,1393003,30977,ORD,1420,1433,13.00,12.00,1445,1640,9.00,1655,1649,-6.00,0.00,,0.00,978.00
2015-01-01,AA,19805,AA,1201,13930,1393003,30977,ORD,10423,1042302,30423,AUS,1050,1048,-2.00,15.00,1103,1339,5.00,1340,1344,4.00,0.00,,0.00,978.00
2015-01-01,AA,19805,AA,1202,14908,1490803,32575,SNA,13930,1393003,30977,ORD,1130,1130,0.00,13.00,1143,1709,16.00,1730,1725,-5.00,0.00,,0.00,1726.00
2015-01-01,AA,19805,AA,1203,11298,1129803,30194,DFW,10140,1014003,30140,ABQ,1840,1853,13.00,15.00,1908,1936,17.00,1930,1953,23.00,0.00,,0.00,569.00
2015-01-01,AA,19805,AA,1205,11618,1161802,31703,EWR,13303,1330303,32467,MIA,0559,0552,-7.00,22.00,0614,0843,6.00,0902,0849,-13.00,0.00,,0.00,1085.00
2015-01-01,AA,19805,AA,1206,14683,1468303,33214,SAT,11298,1129803,30194,DFW,0720,0715,-5.00,9.00,0724,0802,10.00,0830,0812,-18.00,0.00,,0.00,247.00
2015-01-01,AA,19805,AA,1207,14100,1410002,34100,PHL,11298,1129803,30194,DFW,0625,0909,164.00,21.00,0930,1156,11.00,0920,1207,167.00,0.00,,0.00,1303.00
2015-01-01,AA,19805,AA,1209,15304,1530402,33195,TPA,12892,1289203,32575,LAX,0725,0717,-8.00,12.00,0729,0933,15.00,0955,0948,-7.00,0.00,,0.00,2158.00
2015-01-01,AA,19805,AA,1210,13204,1320402,31454,MCO,13303,1330303,32467,MIA,1435,1427,-8.00,34.00,1501,1538,5.00,1544,1543,-1.00,0.00,,0.00,192.00
2015-01-01,AA,19805,AA,1210,13303,1330303,32467,MIA,13204,1320402,31454,MCO,1226,1233,7.00,14.00,1247,1323,8.00,1332,1331,-1.00,0.00,,0.00,192.00
2015-01-01,AA,19805,AA,1304,11298,1129803,30194,DFW,11267,1126702,31267,DAY,1340,1435,55.00,14.00,1449,1727,5.00,1645,1732,47.00,0.00,,0.00,861.00
2015-01-01,AA,19805,AA,1305,11423,1142303,31423,DSM,11298,1129803,30194,DFW,0640,0633,-7.00,32.00,0705,0850,7.00,0900,0857,-3.00,0.00,,0.00,624.00
2015-01-01,AA,19805,AA,1307,10693,1069302,30693,BNA,12892,1289203,32575,LAX,1810,1855,45.00,13.00,1908,2110,2.00,2040,2112,32.00,0.00,,0.00,1797.00
2015-01-01,AA,19805,AA,1307,12892,1289203,32575,LAX,10693,1069302,30693,BNA,1135,1140,5.00,35.00,1215,1740,7.00,1725,1747,22.00,0.00,,0.00,1797.00
2015-01-01,AA,19805,AA,1308,11298,1129803,30194,DFW,13204,1320402,31454,MCO,1740,1817,37.00,26.00,1843,2146,6.00,2105,2152,47.00,0.00,,0.00,985.00
2015-01-01,AA,19805,AA,1309,11298,1129803,30194,DFW,15376,1537602,30436,TUS,0950,0943,-7.00,35.00,1018,1127,4.00,1115,1131,16.00,0.00,,0.00,813.00
2015-01-01,AA,19805,AA,1309,15376,1537602,30436,TUS,11298,1129803,30194,DFW,1200,1208,8.00,10.00,1218,1454,10.00,1505,1504,-1.00,0.00,,0.00,813.00
2015-01-01,AA,19805,AA,1310,11042,1104203,30647,CLE,11298,1129803,30194,DFW,1305,1353,48.00,8.00,1401,1555,10.00,1505,1605,60.00,0.00,,0.00,1021.00
2015-01-01,AA,19805,AA,1310,11298,1129803,30194,DFW,11042,1104203,30647,CLE,0855,0942,47.00,23.00,1005,1301,6.00,1225,1307,42.00,0.00,,0.00,1021.00
2015-01-01,AA,19805,AA,1146,14747,1474703,30559,SEA,11298,1129803,30194,DFW,1100,1049,-11.00,17.00,1106,1636,17.00,1645,1653,8.00,0.00,,0.00,1660.00
2015-01-01,AA,19805,AA,1147,13303,1330303,32467,MIA,12892,1289203,32575,LAX,2100,2059,-1.00,17.00,2116,2326,17.00,2357,2343,-14.00,0.00,,0.00,2342.00
2015-01-01,AA,19805,AA,1148,11298,1129803,30194,DFW,12953,1295302,31703,LGA,1515,1524,9.00,19.00,1543,1918,6.00,1930,1924,-6.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1240,14831,1483103,32457,SJC,11298,1129803,30194,DFW,1015,1013,-2.00,12.00,1025,1530,12.00,1540,1542,2.00,0.00,,0.00,1438.00
2015-01-01,AA,19805,AA,1241,13204,1320402,31454,MCO,11298,1129803,30194,DFW,0900,0857,-3.00,13.00,0910,1036,12.00,1100,1048,-12.00,0.00,,0.00,985.00
2015-01-01,AA,19805,AA,1242,11638,1163805,31638,FAT,11298,1129803,30194,DFW,0700,0745,45.00,12.00,0757,1247,13.00,1215,1300,45.00,0.00,,0.00,1313.00
2015-01-01,AA,19805,AA,1244,11298,1129803,30194,DFW,11267,1126702,31267,DAY,2005,2115,70.00,19.00,2134,0006,5.00,2315,0011,56.00,0.00,,0.00,861.00
2015-01-01,AA,19805,AA,1246,12953,1295302,31703,LGA,13303,1330303,32467,MIA,1530,1532,2.00,17.00,1549,1826,31.00,1857,1857,0.00,0.00,,0.00,1096.00
2015-01-01,AA,19805,AA,1246,13303,1330303,32467,MIA,12953,1295302,31703,LGA,1130,1130,0.00,12.00,1142,1410,4.00,1427,1414,-13.00,0.00,,0.00,1096.00
2015-01-01,AA,19805,AA,1247,10721,1072102,30721,BOS,13930,1393003,30977,ORD,0700,0659,-1.00,26.00,0725,0854,16.00,0905,0910,5.00,0.00,,0.00,867.00
2015-01-01,AA,19805,AA,1251,11298,1129803,30194,DFW,13198,1319801,33198,MCI,2120,2135,15.00,23.00,2158,2303,5.00,2245,2308,23.00,0.00,,0.00,460.00
2015-01-01,AA,19805,AA,1252,11298,1129803,30194,DFW,13204,1320402,31454,MCO,1415,1419,4.00,14.00,1433,1733,4.00,1740,1737,-3.00,0.00,,0.00,985.00
2015-01-01,AA,19805,AA,1252,13204,1320402,31454,MCO,11298,1129803,30194,DFW,1835,1832,-3.00,12.00,1844,2005,52.00,2030,2057,27.00,0.00,,0.00,985.00
2015-01-01,AA,19805,AA,1254,13303,1330303,32467,MIA,13930,1393003,30977,ORD,0715,0830,75.00,21.00,0851,1037,14.00,0939,1051,72.00,0.00,,0.00,1197.00
2015-01-01,AA,19805,AA,1255,11298,1129803,30194,DFW,14831,1483103,32457,SJC,1025,,,,,,,1210,,,1.00,B,0.00,1438.00
2015-01-01,AA,19805,AA,1255,14831,1483103,32457,SJC,11298,1129803,30194,DFW,1255,1304,9.00,15.00,1319,1827,23.00,1825,1850,25.00,0.00,,0.00,1438.00
2015-01-01,AA,19805,AA,1257,13303,1330303,32467,MIA,10821,1082103,30852,BWI,1950,1948,-2.00,12.00,2000,2204,11.00,2226,2215,-11.00,0.00,,0.00,946.00
2015-01-01,AA,19805,AA,1258,12889,1288903,32211,LAS,11298,1129803,30194,DFW,0700,0656,-4.00,17.00,0713,1129,10.00,1145,1139,-6.00,0.00,,0.00,1055.00
2015-01-01,AA,19805,AA,1260,13303,1330303,32467,MIA,12478,1247802,31703,JFK,0705,0701,-4.00,15.00,0716,0938,8.00,0953,0946,-7.00,0.00,,0.00,1089.00
2015-01-01,AA,19805,AA,1261,11298,1129803,30194,DFW,15376,1537602,30436,TUS,1050,,,,,,,1215,,,1.00,B,0.00,813.00
2015-01-01,AA,19805,AA,1261,15376,1537602,30436,TUS,11298,1129803,30194,DFW,1300,1251,-9.00,10.00,1301,1541,11.00,1610,1552,-18.00,0.00,,0.00,813.00
2015-01-01,AA,19805,AA,1263,13930,1393003,30977,ORD,13303,1330303,32467,MIA,1345,1614,149.00,12.00,1626,1957,23.00,1750,2020,150.00,0.00,,0.00,1197.00
2015-01-01,AA,19805,AA,1264,13303,1330303,32467,MIA,13204,1320402,31454,MCO,2135,2133,-2.00,26.00,2159,2235,4.00,2239,2239,0.00,0.00,,0.00,192.00
2015-01-01,AA,19805,AA,1265,11066,1106603,31066,CMH,12892,1289203,32575,LAX,1840,1835,-5.00,9.00,1844,2017,5.00,2050,2022,-28.00,0.00,,0.00,1995.00
2015-01-01,AA,19805,AA,1265,12892,1289203,32575,LAX,11066,1106603,31066,CMH,1035,1033,-2.00,13.00,1046,1731,5.00,1755,1736,-19.00,0.00,,0.00,1995.00
2015-01-01,AA,19805,AA,1266,13303,1330303,32467,MIA,14492,1449202,34492,RDU,0915,0914,-1.00,17.00,0931,1117,5.00,1120,1122,2.00,0.00,,0.00,700.00
2015-01-01,AA,19805,AA,1266,14492,1449202,34492,RDU,13303,1330303,32467,MIA,1230,1221,-9.00,12.00,1233,1410,7.00,1437,1417,-20.00,0.00,,0.00,700.00
2015-01-01,AA,19805,AA,1267,15304,1530402,33195,TPA,13930,1393003,30977,ORD,0745,0747,2.00,9.00,0756,0926,15.00,0935,0941,6.00,0.00,,0.00,1012.00
2015-01-01,AA,19805,AA,1268,15304,1530402,33195,TPA,13303,1330303,32467,MIA,1000,1000,0.00,14.00,1014,1051,15.00,1106,1106,0.00,0.00,,0.00,204.00
2015-01-01,AA,19805,AA,1269,11298,1129803,30194,DFW,11433,1143302,31295,DTW,1325,1325,0.00,14.00,1339,1632,12.00,1655,1644,-11.00,0.00,,0.00,986.00
2015-01-01,AA,19805,AA,1269,11433,1143302,31295,DTW,11298,1129803,30194,DFW,1740,1729,-11.00,18.00,1747,1936,15.00,1945,1951,6.00,0.00,,0.00,986.00
2015-01-01,AA,19805,AA,1271,11298,1129803,30194,DFW,14908,1490803,32575,SNA,1015,1109,54.00,24.00,1133,1218,3.00,1130,1221,51.00,0.00,,0.00,1205.00
2015-01-01,AA,19805,AA,1271,14908,1490803,32575,SNA,11298,1129803,30194,DFW,1215,1307,52.00,19.00,1326,1749,15.00,1705,1804,59.00,0.00,,0.00,1205.00
2015-01-01,AA,19805,AA,1273,12266,1226603,31453,IAH,13303,1330303,32467,MIA,0950,1120,90.00,13.00,1133,1429,10.00,1310,1439,89.00,0.00,,0.00,964.00
2015-01-01,AA,19805,AA,1273,13303,1330303,32467,MIA,12266,1226603,31453,IAH,0700,0823,83.00,18.00,0841,1016,34.00,0858,1050,112.00,0.00,,0.00,964.00
2015-01-01,AA,19805,AA,1274,14683,1468303,33214,SAT,11298,1129803,30194,DFW,0805,,,,,,,0915,,,1.00,B,0.00,247.00
2015-01-01,AA,19805,AA,1275,12478,1247802,31703,JFK,15024,1502403,34945,STT,0800,0755,-5.00,28.00,0823,1231,4.00,1255,1235,-20.00,0.00,,0.00,1623.00
2015-01-01,AA,19805,AA,1275,15024,1502403,34945,STT,12478,1247802,31703,JFK,1400,1340,-20.00,12.00,1352,1659,13.00,1725,1712,-13.00,0.00,,0.00,1623.00
2015-01-01,AA,19805,AA,1341,13303,1330303,32467,MIA,11298,1129803,30194,DFW,2130,2126,-4.00,27.00,2153,2330,6.00,2338,2336,-2.00,0.00,,0.00,1121.00
2015-01-01,AA,19805,AA,1343,11057,1105703,31057,CLT,11298,1129803,30194,DFW,1035,1033,-2.00,13.00,1046,1220,26.00,1235,1246,11.00,0.00,,0.00,936.00
2015-01-01,AA,19805,AA,1343,11298,1129803,30194,DFW,11057,1105703,31057,CLT,0625,0618,-7.00,18.00,0636,0923,4.00,0945,0927,-18.00,0.00,,0.00,936.00
2015-01-01,AA,19805,AA,1344,11292,1129202,30325,DEN,11298,1129803,30194,DFW,1735,1850,75.00,52.00,1942,2217,12.00,2030,2229,119.00,0.00,,0.00,641.00
2015-01-01,AA,19805,AA,1344,11298,1129803,30194,DFW,11292,1129202,30325,DEN,1555,1642,47.00,15.00,1657,1730,5.00,1655,1735,40.00,0.00,,0.00,641.00
2015-01-01,AA,19805,AA,1345,15370,1537002,34653,TUL,11298,1129803,30194,DFW,0600,0556,-4.00,12.00,0608,0656,8.00,0715,0704,-11.00,0.00,,0.00,237.00
2015-01-01,AA,19805,AA,1346,11298,1129803,30194,DFW,11066,1106603,31066,CMH,1810,1834,24.00,17.00,1851,2141,5.00,2125,2146,21.00,0.00,,0.00,926.00
2015-01-01,AA,19805,AA,1347,11298,1129803,30194,DFW,11423,1142303,31423,DSM,1440,1506,26.00,12.00,1518,1632,6.00,1630,1638,8.00,0.00,,0.00,624.00
2015-01-01,AA,19805,AA,1347,11423,1142303,31423,DSM,11298,1129803,30194,DFW,1710,1709,-1.00,10.00,1719,1913,14.00,1915,1927,12.00,0.00,,0.00,624.00
2015-01-01,AA,19805,AA,1349,13495,1349503,33495,MSY,11298,1129803,30194,DFW,0635,,,,,,,0815,,,1.00,B,0.00,447.00
2015-01-01,AA,19805,AA,1350,15024,1502403,34945,STT,13303,1330303,32467,MIA,0900,0845,-15.00,9.00,0854,1024,8.00,1059,1032,-27.00,0.00,,0.00,1107.00
2015-01-01,AA,19805,AA,1351,12892,1289203,32575,LAX,13204,1320402,31454,MCO,2220,2213,-7.00,22.00,2235,0548,5.00,0550,0553,3.00,0.00,,0.00,2218.00
2015-01-01,AA,19805,AA,1352,15016,1501603,31123,STL,13930,1393003,30977,ORD,0830,0923,53.00,9.00,0932,1013,10.00,0950,1023,33.00,0.00,,0.00,258.00
2015-01-01,AA,19805,AA,1354,11298,1129803,30194,DFW,13204,1320402,31454,MCO,0700,0655,-5.00,17.00,0712,1015,4.00,1030,1019,-11.00,0.00,,0.00,985.00
2015-01-01,AA,19805,AA,1354,13204,1320402,31454,MCO,11298,1129803,30194,DFW,1115,1109,-6.00,15.00,1124,1259,14.00,1310,1313,3.00,0.00,,0.00,985.00
2015-01-01,AA,19805,AA,1355,10721,1072102,30721,BOS,13303,1330303,32467,MIA,1910,1905,-5.00,14.00,1919,2224,12.00,2243,2236,-7.00,0.00,,0.00,1258.00
2015-01-01,AA,19805,AA,1355,13303,1330303,32467,MIA,10721,1072102,30721,BOS,1505,1458,-7.00,16.00,1514,1802,3.00,1818,1805,-13.00,0.00,,0.00,1258.00
2015-01-01,AA,19805,AA,1356,10423,1042302,30423,AUS,11298,1129803,30194,DFW,0905,0901,-4.00,10.00,0911,0949,10.00,1015,0959,-16.00,0.00,,0.00,190.00
2015-01-01,AA,19805,AA,1276,11298,1129803,30194,DFW,14524,1452401,34524,RIC,1840,2012,92.00,11.00,2023,2329,8.00,2220,2337,77.00,0.00,,0.00,1158.00
2015-01-01,AA,19805,AA,1277,11057,1105703,31057,CLT,13303,1330303,32467,MIA,2210,2210,0.00,20.00,2230,2359,9.00,0013,0008,-5.00,0.00,,0.00,650.00
2015-01-01,AA,19805,AA,1278,11298,1129803,30194,DFW,11433,1143302,31295,DTW,0745,0741,-4.00,13.00,0754,1055,9.00,1120,1104,-16.00,0.00,,0.00,986.00
2015-01-01,AA,19805,AA,1278,11433,1143302,31295,DTW,11298,1129803,30194,DFW,1200,1156,-4.00,20.00,1216,1356,8.00,1400,1404,4.00,0.00,,0.00,986.00
2015-01-01,AA,19805,AA,1279,11298,1129803,30194,DFW,13871,1387102,33316,OMA,0835,0838,3.00,9.00,0847,1002,4.00,1020,1006,-14.00,0.00,,0.00,583.00
2015-01-01,AA,19805,AA,1279,13871,1387102,33316,OMA,11298,1129803,30194,DFW,1100,1058,-2.00,12.00,1110,1826,12.00,1300,1838,,0.00,,1.00,583.00
2015-01-01,AA,19805,AA,1280,14107,1410702,30466,PHX,11618,1161802,31703,EWR,1325,1323,-2.00,16.00,1339,1927,11.00,2000,1938,-22.00,0.00,,0.00,2133.00
2015-01-01,AA,19805,AA,1281,11618,1161802,31703,EWR,14107,1410702,30466,PHX,1029,1032,3.00,27.00,1059,1422,4.00,1359,1426,27.00,0.00,,0.00,2133.00
2015-01-01,AA,19805,AA,1283,10693,1069302,30693,BNA,13303,1330303,32467,MIA,0645,0641,-4.00,21.00,0702,0946,7.00,1005,0953,-12.00,0.00,,0.00,806.00
2015-01-01,AA,19805,AA,1284,11298,1129803,30194,DFW,13198,1319801,33198,MCI,0730,0803,33.00,24.00,0827,0930,3.00,0900,0933,33.00,0.00,,0.00,460.00
2015-01-01,AA,19805,AA,1284,13198,1319801,33198,MCI,11298,1129803,30194,DFW,0940,1000,20.00,20.00,1020,1141,11.00,1120,1152,32.00,0.00,,0.00,460.00
2015-01-01,AA,19805,AA,1285,12266,1226603,31453,IAH,11298,1129803,30194,DFW,0640,,,,,,,0750,,,1.00,B,0.00,224.00
2015-01-01,AA,19805,AA,1286,11298,1129803,30194,DFW,13871,1387102,33316,OMA,1350,,,,,,,1530,,,1.00,B,0.00,583.00
2015-01-01,AA,19805,AA,1286,13871,1387102,33316,OMA,11298,1129803,30194,DFW,1610,1602,-8.00,12.00,1614,1755,10.00,1805,1805,0.00,0.00,,0.00,583.00
2015-01-01,AA,19805,AA,1287,13487,1348702,31650,MSP,13303,1330303,32467,MIA,0645,0714,29.00,26.00,0740,1139,7.00,1130,1146,16.00,0.00,,0.00,1501.00
2015-01-01,AA,19805,AA,1288,11298,1129803,30194,DFW,14679,1467903,33570,SAN,1225,1227,2.00,19.00,1246,1335,2.00,1335,1337,2.00,0.00,,0.00,1171.00
2015-01-01,AA,19805,AA,1288,14679,1467903,33570,SAN,11298,1129803,30194,DFW,1415,1413,-2.00,15.00,1428,1852,55.00,1910,1947,37.00,0.00,,0.00,1171.00
2015-01-01,AA,19805,AA,1289,11298,1129803,30194,DFW,10423,1042302,30423,AUS,1040,1038,-2.00,21.00,1059,1145,3.00,1140,1148,8.00,0.00,,0.00,190.00
2015-01-01,AA,19805,AA,1291,13342,1334205,33342,MKE,11298,1129803,30194,DFW,0605,0605,0.00,14.00,0619,0837,12.00,0900,0849,-11.00,0.00,,0.00,853.00
2015-01-01,AA,19805,AA,1292,11298,1129803,30194,DFW,15370,1537002,34653,TUL,1045,,,,,,,1145,,,1.00,B,0.00,237.00
2015-01-01,AA,19805,AA,1292,15370,1537002,34653,TUL,11298,1129803,30194,DFW,1225,,,,,,,1340,,,1.00,B,0.00,237.00
2015-01-01,AA,19805,AA,1293,13303,1330303,32467,MIA,15027,1502704,34992,STX,1220,1252,32.00,16.00,1308,1621,3.00,1602,1624,22.00,0.00,,0.00,1139.00
2015-01-01,AA,19805,AA,1293,15027,1502704,34992,STX,13303,1330303,32467,MIA,1705,1717,12.00,12.00,1729,1908,17.00,1915,1925,10.00,0.00,,0.00,1139.00
2015-01-01,AA,19805,AA,1294,12266,1226603,31453,IAH,13303,1330303,32467,MIA,1655,1702,7.00,15.00,1717,2010,10.00,2020,2020,0.00,0.00,,0.00,964.00
2015-01-01,AA,19805,AA,1294,13303,1330303,32467,MIA,12266,1226603,31453,IAH,1400,1437,37.00,9.00,1446,1620,6.00,1557,1626,29.00,0.00,,0.00,964.00
2015-01-01,AA,19805,AA,1295,11278,1127802,30852,DCA,13303,1330303,32467,MIA,2100,2233,93.00,10.00,2243,0053,4.00,2337,0057,80.00,0.00,,0.00,919.00
2015-01-01,AA,19805,AA,1296,10423,1042302,30423,AUS,11298,1129803,30194,DFW,0830,0824,-6.00,14.00,0838,0912,14.00,0940,0926,-14.00,0.00,,0.00,190.00
2015-01-01,AA,19805,AA,1297,12953,1295302,31703,LGA,13303,1330303,32467,MIA,0600,0708,68.00,17.00,0725,0956,6.00,0912,1002,50.00,0.00,,0.00,1096.00
2015-01-01,AA,19805,AA,1298,11298,1129803,30194,DFW,10397,1039705,30397,ATL,1820,2000,100.00,33.00,2033,2306,6.00,2120,2312,112.00,0.00,,0.00,731.00
2015-01-01,AA,19805,AA,1299,11278,1127802,30852,DCA,13303,1330303,32467,MIA,1250,1248,-2.00,14.00,1302,1514,8.00,1529,1522,-7.00,0.00,,0.00,919.00
2015-01-01,AA,19805,AA,1299,13303,1330303,32467,MIA,11278,1127802,30852,DCA,0930,0928,-2.00,14.00,0942,1145,5.00,1159,1150,-9.00,0.00,,0.00,919.00
2015-01-01,AA,19805,AA,1300,14908,1490803,32575,SNA,11298,1129803,30194,DFW,0645,0645,0.00,22.00,0707,1130,6.00,1150,1136,-14.00,0.00,,0.00,1205.00
2015-01-01,AA,19805,AA,1301,13487,1348702,31650,MSP,11298,1129803,30194,DFW,0820,,,,,,,1100,,,1.00,B,0.00,852.00
2015-01-01,AA,19805,AA,1302,11298,1129803,30194,DFW,14492,1449202,34492,RDU,1525,1527,2.00,15.00,1542,1845,5.00,1850,1850,0.00,0.00,,0.00,1061.00
2015-01-01,AA,19805,AA,1302,14492,1449202,34492,RDU,11298,1129803,30194,DFW,1930,1945,15.00,12.00,1957,2148,5.00,2140,2153,13.00,0.00,,0.00,1061.00
2015-01-01,AA,19805,AA,1304,11267,1126702,31267,DAY,11298,1129803,30194,DFW,1730,1804,34.00,13.00,1817,1944,26.00,1915,2010,55.00,0.00,,0.00,861.00
2015-01-01,AA,19805,AA,1371,13244,1324402,33244,MEM,11298,1129803,30194,DFW,0650,0641,-9.00,14.00,0655,0813,9.00,0835,0822,-13.00,0.00,,0.00,432.00
2015-01-01,AA,19805,AA,1372,11298,1129803,30194,DFW,15016,1501603,31123,STL,2145,2142,-3.00,12.00,2154,2302,4.00,2315,2306,-9.00,0.00,,0.00,550.00
2015-01-01,AA,19805,AA,1373,10821,1082103,30852,BWI,11298,1129803,30194,DFW,0655,0647,-8.00,17.00,0704,0926,11.00,0935,0937,2.00,0.00,,0.00,1217.00
2015-01-01,AA,19805,AA,1375,13930,1393003,30977,ORD,14635,1463502,31714,RSW,1035,1040,5.00,15.00,1055,1419,6.00,1415,1425,10.00,0.00,,0.00,1120.00
2015-01-01,AA,19805,AA,1375,14635,1463502,31714,RSW,13930,1393003,30977,ORD,1500,1518,18.00,20.00,1538,1723,8.00,1705,1731,26.00,0.00,,0.00,1120.00
2015-01-01,AA,19805,AA,1379,11298,1129803,30194,DFW,15370,1537002,34653,TUL,1820,1911,51.00,29.00,1940,2019,5.00,1920,2024,64.00,0.00,,0.00,237.00
2015-01-01,AA,19805,AA,1381,11618,1161802,31703,EWR,11298,1129803,30194,DFW,0630,0627,-3.00,17.00,0644,0936,9.00,0935,0945,10.00,0.00,,0.00,1372.00
2015-01-01,AA,19805,AA,1382,12953,1295302,31703,LGA,14027,1402702,34027,PBI,0730,0731,1.00,16.00,0747,1014,4.00,1030,1018,-12.00,0.00,,0.00,1035.00
2015-01-01,AA,19805,AA,1382,14027,1402702,34027,PBI,12953,1295302,31703,LGA,1115,1108,-7.00,12.00,1120,1339,3.00,1405,1342,-23.00,0.00,,0.00,1035.00
2015-01-01,AA,19805,AA,1383,11298,1129803,30194,DFW,12266,1226603,31453,IAH,0725,0727,2.00,11.00,0738,0826,9.00,0835,0835,0.00,0.00,,0.00,224.00
2015-01-01,AA,19805,AA,1383,12266,1226603,31453,IAH,11298,1129803,30194,DFW,0925,0923,-2.00,22.00,0945,1026,9.00,1040,1035,-5.00,0.00,,0.00,224.00
2015-01-01,AA,19805,AA,1384,13930,1393003,30977,ORD,13487,1348702,31650,MSP,2055,0014,199.00,10.00,0024,0129,7.00,2220,0136,196.00,0.00,,0.00,334.00
2015-01-01,AA,19805,AA,1385,11298,1129803,30194,DFW,12339,1233904,32337,IND,1625,1705,40.00,15.00,1720,1949,3.00,1925,1952,27.00,0.00,,0.00,761.00
2015-01-01,AA,19805,AA,1385,12339,1233904,32337,IND,11298,1129803,30194,DFW,2005,2025,20.00,8.00,2033,2134,7.00,2130,2141,11.00,0.00,,0.00,761.00
2015-01-01,AA,19805,AA,1386,11298,1129803,30194,DFW,13204,1320402,31454,MCO,2015,2039,24.00,12.00,2051,2355,5.00,2335,2400,25.00,0.00,,0.00,985.00
2015-01-01,AA,19805,AA,1387,11298,1129803,30194,DFW,12264,1226402,30852,IAD,0840,0837,-3.00,16.00,0853,1203,3.00,1215,1206,-9.00,0.00,,0.00,1172.00
2015-01-01,AA,19805,AA,1387,12264,1226402,30852,IAD,11298,1129803,30194,DFW,1300,1259,-1.00,14.00,1313,1513,9.00,1520,1522,2.00,0.00,,0.00,1172.00
2015-01-01,AA,19805,AA,1388,11298,1129803,30194,DFW,10821,1082103,30852,BWI,1935,2017,42.00,13.00,2030,2345,3.00,2320,2348,28.00,0.00,,0.00,1217.00
2015-01-01,AA,19805,AA,1389,11298,1129803,30194,DFW,12889,1288903,32211,LAS,1715,1717,2.00,14.00,1731,1758,6.00,1815,1804,-11.00,0.00,,0.00,1055.00
2015-01-01,AA,19805,AA,1389,12889,1288903,32211,LAS,11298,1129803,30194,DFW,1900,1854,-6.00,20.00,1914,2327,6.00,2330,2333,3.00,0.00,,0.00,1055.00
2015-01-01,AA,19805,AA,1390,14679,1467903,33570,SAN,11298,1129803,30194,DFW,0620,0612,-8.00,27.00,0639,1057,4.00,1125,1101,-24.00,0.00,,0.00,1171.00
