fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trips_last_5min,key
6.5,2015-02-13 10:23:02 UTC,-73.99231719970703,40.75904846191406,-73.97831726074219,40.7535400390625,1,3010,260
5.7,2012-08-10 12:17:02 UTC,-73.9997,40.7537,-74.005663,40.747452,1,3010,261
5.7,2010-09-24 17:21:06 UTC,-73.991265,40.753229,-73.97771800000001,40.751243,1,869,262
9.7,2012-01-01 13:29:52 UTC,-73.99376099999999,40.756399,-73.993466,40.727433000000005,2,1397,263
6.9,2010-12-21 13:08:00 UTC,-73.977452,40.746268,-73.96956800000001,40.760983,1,1352,264
55.83,2014-05-20 23:09:00 UTC,-73.781987,40.644754999999996,-73.921672,40.828412,1,1247,265
5.5,2013-03-30 01:14:31 UTC,-73.985058,40.758465,-73.972928,40.753282,1,3166,266
19.5,2014-07-19 13:46:52 UTC,-73.96164499999999,40.769966,-73.99011999999999,40.718367,1,974,267
12.9,2012-08-10 12:17:02 UTC,-74.015546,40.70742,-73.990367,40.729593,1,2172,268
13.0,2012-11-19 17:41:00 UTC,-73.979,40.750463,-74.001915,40.74584,1,1150,269
25.5,2014-10-12 14:48:01 UTC,-73.87090500000001,40.773688,-73.959168,40.76352,2,1778,270
36.1,2011-09-19 15:43:52 UTC,-73.87270799999999,40.774221000000004,-73.983089,40.764476,1,1334,271
5.3,2009-01-06 08:35:30 UTC,-73.97912600000001,40.781919,-73.970209,40.794187,2,966,272
7.7,2011-03-19 03:32:00 UTC,-74.00670500000001,40.744097,-73.984298,40.728668,1,1659,273
10.5,2014-08-19 13:15:50 UTC,-73.994173,40.747119,-73.994146,40.725823,1,3847,274
6.5,2014-04-28 20:34:03 UTC,-73.96224000000001,40.755506,-73.9602,40.76958,2,2002,275
4.5,2014-05-20 23:09:00 UTC,-73.972362,40.752582000000004,-73.968035,40.762640000000005,1,2876,276
14.5,2012-06-14 22:23:53 UTC,-74.000559,40.728524,-73.97959200000001,40.682635,1,2603,277
6.1,2012-07-05 14:18:00 UTC,-73.978128,40.753347,-73.990567,40.750888,1,916,278
6.0,2013-06-13 17:10:08 UTC,-73.978764,40.720039,-73.996651,40.725431,1,2623,279
10.5,2012-07-18 13:24:05 UTC,-73.990157,40.766721999999994,-73.996341,40.740418,2,1742,280
5.3,2009-12-07 20:49:00 UTC,-73.968408,40.77097,-73.98192,40.768367,2,2833,281
12.0,2012-09-24 11:29:23 UTC,-73.95810999999999,40.778777000000005,-73.97950300000001,40.754833000000005,1,2125,282
5.7,2010-08-17 16:58:23 UTC,-73.961075,40.775996,-73.975853,40.776465,2,2833,283
11.3,2012-05-02 04:12:11 UTC,-73.983887,40.76347,-73.97986,40.727641,1,2833,284
45.0,2011-10-10 18:21:05 UTC,-73.984449,40.768208,-73.77634499999999,40.645209,1,2833,285
8.0,2014-10-06 15:16:00 UTC,-73.98521,40.767837,-73.970742,40.761990000000004,2,1029,286
10.5,2012-07-05 14:18:00 UTC,-73.999685,40.733402000000005,-73.975768,40.757554999999996,1,1494,287
4.9,2009-09-25 03:47:00 UTC,-73.988087,40.759512,-73.98118199999999,40.752113,2,2833,288
14.0,2014-11-23 22:36:13 UTC,-74.007299,40.715482,-73.963546,40.718486999999996,1,2781,289
4.5,2011-08-10 19:56:08 UTC,-73.994056,40.740986,-73.989983,40.748391,1,1778,290
12.5,2015-02-10 13:54:32 UTC,-73.98876953125,40.69429397583008,-74.00660705566406,40.70893859863281,2,1685,291
13.0,2014-10-06 15:16:00 UTC,-73.962715,40.77277,-73.96849499999999,40.796427,1,2781,292
9.5,2014-12-08 21:50:00 UTC,-73.97073,40.764309999999995,-73.9758,40.78218,2,2067,293
11.3,2010-04-29 12:28:00 UTC,-73.988223,40.779363000000004,-73.979815,40.752023,1,965,294
6.1,2012-04-25 22:48:22 UTC,-73.98720300000001,40.733514,-73.998998,40.744583,1,2607,295
9.5,2015-06-24 10:32:01 UTC,-73.98885345458984,40.75711059570313,-73.99630737304688,40.74045944213867,1,2607,296
18.0,2014-01-16 01:31:04 UTC,-73.981162,40.741729,-73.949519,40.811232000000004,1,1290,297
3.7,2009-05-27 20:37:00 UTC,-73.989475,40.742045000000005,-73.99785200000001,40.738183,1,2824,298
6.0,2014-04-21 17:27:51 UTC,-73.97905899999999,40.781958,-73.97054,40.79891,1,3010,299
8.0,2015-04-06 20:59:29 UTC,-73.95886993408203,40.77169418334961,-73.98200225830078,40.77513885498047,1,1972,300
6.0,2014-11-16 09:00:22 UTC,-73.97766899999999,40.754829,-73.984421,40.743154,3,2607,301
4.5,2011-03-19 03:32:00 UTC,-73.990425,40.730596999999996,-73.986313,40.741195000000005,2,2876,302
4.1,2010-05-13 10:44:48 UTC,-73.999344,40.733871,-73.9925,40.737438,1,2607,303
6.5,2009-07-01 19:33:12 UTC,-73.96119499999999,40.801584999999996,-73.980315,40.782303999999996,1,1955,304
15.3,2009-04-02 14:08:58 UTC,-74.005741,40.72031,-73.96775600000001,40.763628999999995,1,2607,305
4.1,2011-11-22 07:39:09 UTC,-73.99004599999999,40.756405,-73.978513,40.757658,1,1191,306
6.5,2011-10-05 08:14:00 UTC,-73.989737,40.756612,-73.97240699999999,40.75331,5,916,307
5.0,2014-06-19 15:21:41 UTC,-73.97561,40.781822,-73.98078000000001,40.774615000000004,1,1966,308
13.0,2014-12-08 21:50:00 UTC,-73.975827,40.740475,-73.987325,40.768612,6,2247,309
13.0,2014-02-24 18:22:00 UTC,-73.978847,40.724146999999995,-73.995653,40.749109999999995,1,2478,310
15.0,2014-02-24 18:22:00 UTC,-73.981195,40.765212,-73.974317,40.732132,2,1938,311
5.5,2014-04-30 16:45:10 UTC,-73.965623,40.758831,-73.961321,40.765046000000005,2,2833,312
43.5,2012-10-31 22:18:28 UTC,-73.985809,40.757805,-73.986214,40.612811,2,2876,313
19.7,2009-05-27 20:37:00 UTC,-73.947387,40.775998,-74.011123,40.716367,1,1334,314
7.5,2013-04-18 08:48:00 UTC,-73.959253,40.77151,-73.96879,40.76197,6,3019,315
10.5,2009-11-13 07:20:07 UTC,-73.980427,40.732183,-73.977998,40.763256,1,2623,316
3.7,2012-03-04 00:57:00 UTC,-73.974115,40.747135,-73.977502,40.745532,1,1222,317
6.9,2009-10-19 17:47:28 UTC,-73.953528,40.790796,-73.95859399999999,40.773875,1,2172,318
3.7,2012-06-06 23:14:41 UTC,-73.996516,40.723749,-73.990275,40.731319,1,3487,319
11.7,2009-12-26 20:51:20 UTC,-73.962342,40.779121999999994,-73.9951,40.754989,3,2833,320
32.5,2012-10-31 19:01:37 UTC,-73.9459,40.75312,-73.99035400000001,40.687525,1,2002,321
17.5,2014-10-06 15:16:00 UTC,-73.993427,40.75707,-73.94850500000001,40.783245,3,1136,322
6.9,2012-03-04 00:57:00 UTC,-74.009897,40.709832,-73.99440799999999,40.724703000000005,2,1778,323
9.3,2009-11-05 06:47:00 UTC,-74.01092,40.709003,-73.995273,40.743015,1,1778,324
9.0,2013-11-24 07:15:01 UTC,-73.964433,40.761534000000005,-73.986489,40.776068,2,1778,325
4.9,2010-12-21 13:08:00 UTC,-73.979857,40.761333,-73.982485,40.77158,1,1055,326
15.0,2014-12-08 21:50:00 UTC,-74.00264,40.75033,-73.96028000000001,40.77032,2,2011,327
11.5,2014-12-08 21:50:00 UTC,-74.00556,40.74201,-73.97636,40.75027,2,2299,328
4.0,2014-02-24 18:22:00 UTC,-73.98724200000001,40.760917,-73.983025,40.766482,5,1942,329
10.9,2011-10-09 03:28:03 UTC,-73.9677,40.756003,-73.94941,40.80093,4,1644,330
9.7,2011-10-31 00:48:34 UTC,-74.012408,40.702524,-73.976313,40.725415999999996,1,1615,331
9.0,2015-03-15 01:55:16 UTC,-74.00952911376953,40.73819351196289,-73.98143768310547,40.7408332824707,1,1659,332
15.5,2015-01-22 08:05:20 UTC,-73.96501159667969,40.77167892456055,-73.95722198486328,40.78374862670898,1,1615,333
8.1,2012-07-05 14:18:00 UTC,-74.009795,40.737525,-73.984522,40.754525,5,2033,334
5.5,2014-02-24 18:22:00 UTC,-73.99338,40.751235,-73.960555,40.77892,5,2607,335
9.0,2014-10-01 19:01:57 UTC,-73.963307,40.774516999999996,-73.97426,40.762071,2,2175,336
9.7,2012-03-04 00:57:00 UTC,-73.985062,40.732252,-73.987325,40.720317,3,705,337
8.0,2013-08-21 23:14:38 UTC,-73.95747800000001,40.770298,-73.973293,40.747972999999995,1,3010,338
7.3,2011-12-08 20:47:39 UTC,-73.988833,40.692215999999995,-73.994771,40.716065,1,1247,339
15.0,2015-02-07 21:05:20 UTC,-73.98931884765625,40.730018615722656,-73.9797592163086,40.76060104370117,1,2134,340
13.0,2014-12-08 21:50:00 UTC,-73.99061,40.73066,-73.99268000000001,40.68908,1,1247,341
7.7,2010-09-20 19:01:27 UTC,-73.974725,40.742137,-73.95213199999999,40.77335,1,2356,342
4.9,2010-07-09 13:59:44 UTC,-73.991109,40.750325,-73.989688,40.757052,1,3451,343
33.7,2009-09-25 03:47:00 UTC,-73.99297299999999,40.752672,-73.956852,40.610602,3,2288,344
13.7,2010-09-27 07:30:15 UTC,-73.99425699999999,40.735349,-73.957964,40.783252000000005,1,2623,345
4.5,2011-10-05 08:14:00 UTC,-73.96257,40.772997,-73.96879200000001,40.764408,1,822,346
9.5,2014-12-08 21:50:00 UTC,-73.98031999999999,40.749382000000004,-73.996365,40.725582,1,1284,347
3.0,2013-10-03 03:40:33 UTC,-73.990679,40.736703999999996,-73.99255600000001,40.736439000000004,1,2084,348
14.0,2014-05-17 15:15:00 UTC,-74.01572,40.711067,-73.993847,40.75565,1,2623,349
8.5,2012-03-04 00:57:00 UTC,-73.982158,40.7518,-74.004195,40.732836999999996,1,1938,350
7.0,2013-12-09 15:03:00 UTC,-73.981562,40.740937,-73.98078000000001,40.750592,5,2833,351
12.0,2012-11-19 17:41:00 UTC,-73.966418,40.772222,-73.97577,40.737432,1,2623,352
8.5,2013-12-09 15:03:00 UTC,-73.94554000000001,40.77383,-73.96477,40.755720000000004,5,1938,353
4.5,2012-03-30 18:28:20 UTC,-73.999592,40.733539,-74.00563199999999,40.741195000000005,1,1489,354
7.7,2010-12-21 13:08:00 UTC,-73.975415,40.755417,-73.99125500000001,40.74589,2,2876,355
8.5,2014-02-24 18:22:00 UTC,-73.98124,40.7503,-73.985025,40.732234999999996,1,2265,356
8.5,2014-05-20 23:09:00 UTC,-73.984503,40.736452,-73.98706800000001,40.720927,6,2809,357
12.1,2010-03-03 11:23:24 UTC,-73.990708,40.770127,-73.989685,40.734277,1,2623,358
14.1,2010-02-25 20:14:00 UTC,-73.96226800000001,40.765287,-73.99449,40.723797999999995,1,3383,359
9.0,2013-12-06 14:55:00 UTC,-73.959775,40.767382,-73.982015,40.771384999999995,1,2623,360
14.0,2013-12-06 14:55:00 UTC,-73.98669,40.7537,-73.967197,40.769402,3,2781,361
57.33,2013-12-06 14:55:00 UTC,-73.93826700000001,40.745397,-73.78355,40.643696999999996,3,913,362
5.7,2010-10-19 08:22:43 UTC,-73.990983,40.728231,-73.982446,40.736149,2,2833,363
8.5,2015-04-28 15:00:24 UTC,-73.98236083984375,40.77200317382813,-73.98674011230469,40.757808685302734,1,2809,364
57.33,2013-12-21 06:21:00 UTC,-73.99615,40.767457,-73.977875,40.783685,1,2177,365
9.7,2009-08-18 01:05:22 UTC,-73.993522,40.751957,-74.00067299999999,40.72235,2,1182,366
5.0,2013-04-18 08:48:00 UTC,-73.959367,40.777173,-73.955393,40.785408000000004,1,2011,367
10.5,2013-12-09 15:03:00 UTC,-73.985085,40.742875,-73.97553,40.757554999999996,1,1238,368
23.3,2009-10-13 21:48:05 UTC,-74.00562,40.706563,-73.93656999999999,40.815694,1,2955,369
13.5,2013-10-04 23:45:21 UTC,-73.98301,40.726778,-73.98527299999999,40.692408,1,2781,370
4.9,2011-10-05 08:14:00 UTC,-73.9752,40.745835,-73.98429,40.744307,6,2095,371
6.1,2010-07-28 04:04:33 UTC,-74.000688,40.729869,-73.999661,40.719097999999995,2,2955,372
8.5,2014-05-20 23:09:00 UTC,-74.00766800000001,40.716285,-73.98740699999999,40.702442,1,1105,373
17.5,2014-05-17 15:15:00 UTC,-73.973497,40.75226,-73.98016,40.783375,1,2709,374
16.5,2013-05-28 20:08:55 UTC,-73.94789499999999,40.779607,-73.980369,40.728623999999996,1,2562,375
4.5,2015-02-17 21:29:49 UTC,-73.94110107421875,40.71197128295898,-73.93251037597656,40.7139892578125,1,2607,376
7.7,2010-12-19 16:37:58 UTC,-73.98468000000001,40.748616999999996,-73.961857,40.759668,1,2623,377
9.5,2012-11-19 17:41:00 UTC,-73.98371800000001,40.738547,-74.00286,40.749577,6,2334,378
11.7,2012-02-21 11:53:00 UTC,-73.975993,40.75255,-73.99878000000001,40.723422,1,3010,379
10.1,2009-02-14 19:20:18 UTC,-73.967772,40.762765,-73.980487,40.763121000000005,1,916,380
10.9,2011-03-02 21:58:01 UTC,-73.982344,40.762594,-73.993228,40.730994,1,2172,381
5.3,2010-11-01 15:41:34 UTC,-73.982348,40.74303,-73.99596,40.738458,1,970,382
5.3,2010-08-17 08:41:44 UTC,-74.002025,40.744817,-73.991743,40.741648,1,1742,383
18.1,2012-07-05 14:18:00 UTC,-73.96406,40.755637,-74.00790699999999,40.745095,1,2833,384
44.9,2009-11-05 06:47:00 UTC,-73.77672700000001,40.645178,-73.957962,40.628028,1,1742,385
10.1,2011-10-05 08:14:00 UTC,-73.981095,40.76784,-73.999787,40.738378000000004,2,1742,386
4.5,2014-05-20 23:09:00 UTC,-74.009212,40.73025,-74.00482199999999,40.736692,1,1165,387
6.5,2009-09-20 14:24:02 UTC,-73.967201,40.772462,-73.983042,40.7568,2,1479,388
13.0,2012-12-02 22:05:08 UTC,-73.971315,40.751365,-74.00939,40.726052,1,2088,389
10.0,2012-12-22 09:10:21 UTC,-74.003897,40.716788,-73.996623,40.736571999999995,1,2289,390
24.1,2009-08-06 01:18:53 UTC,-73.983784,40.767781,-73.839743,40.717952000000004,1,2342,391
5.7,2009-12-07 20:49:00 UTC,-73.97896300000001,40.66604,-73.974127,40.650565,1,2833,392
7.3,2010-08-17 13:30:23 UTC,-73.990607,40.737904,-73.99929300000001,40.722495,1,1615,393
9.3,2009-11-17 18:40:14 UTC,-73.949938,40.780503,-73.97813599999999,40.783034,1,2526,394
5.7,2009-11-21 08:52:32 UTC,-73.954553,40.786865999999996,-73.971305,40.791905,2,1368,395
7.4,2009-02-06 01:05:43 UTC,-73.984091,40.7319,-73.97716899999999,40.751971000000005,1,2645,396
29.33,2013-12-21 06:21:00 UTC,-73.956062,40.776047,-73.872855,40.774297,1,2623,397
8.5,2009-12-05 20:07:32 UTC,-74.00504699999999,40.74487,-74.00328499999999,40.7241,1,3204,398
7.3,2011-11-14 17:31:40 UTC,-73.970168,40.752435999999996,-73.990854,40.739792,1,2809,399
24.7,2009-03-10 18:20:25 UTC,-73.97255600000001,40.785989,-74.006351,40.708144,1,2833,400
10.5,2013-12-15 15:58:57 UTC,-73.981445,40.781217,-73.978025,40.766412,1,2278,401
5.5,2015-05-23 13:59:12 UTC,-73.98709106445312,40.76054763793945,-73.98836517333984,40.77099609375,1,1742,402
6.5,2010-05-07 20:30:18 UTC,-73.977253,40.758045,-73.970537,40.74927,1,1778,403
7.0,2014-05-02 20:18:31 UTC,-73.98696600000001,40.745105,-74.008049,40.739081,1,1531,404
11.0,2014-06-10 17:39:49 UTC,-73.99007900000001,40.754826,-73.981059,40.780877000000004,1,2955,405
4.5,2009-05-28 13:14:08 UTC,-73.977361,40.779525,-73.98305400000001,40.784125,1,1778,406
11.5,2012-11-19 17:41:00 UTC,-73.98686,40.745528,-74.009327,40.714963,1,2263,407
6.0,2014-05-20 23:09:00 UTC,-73.96355,40.765552,-73.950063,40.78416,1,1553,408
6.9,2012-08-01 22:08:01 UTC,-73.980529,40.752638,-73.960489,40.763806,1,1778,409
4.1,2012-03-04 00:57:00 UTC,-73.98581,40.731053,-73.97972299999999,40.73509,2,1291,410
9.5,2014-05-17 15:15:00 UTC,-73.97117,40.751020000000004,-73.99149,40.73898,1,1056,411
4.9,2010-01-27 20:31:09 UTC,-73.955939,40.779699,-73.955939,40.779699,1,2781,412
10.1,2011-12-03 10:28:00 UTC,-74.00024,40.725417,-73.976417,40.759762,1,2095,413
7.3,2009-12-07 13:58:57 UTC,-73.999528,40.743874,-73.986012,40.762394,2,1778,414
8.0,2013-12-09 15:03:00 UTC,-73.96566,40.765467,-73.95794699999999,40.779612,1,1331,415
7.7,2009-05-27 20:37:00 UTC,-73.995853,40.738657,-73.972498,40.760613,1,1678,416
14.5,2013-12-21 06:21:00 UTC,-73.99852,40.738054999999996,-73.951262,40.781007,1,1116,417
7.7,2009-11-14 12:47:58 UTC,-73.829931,40.75954,-73.833127,40.743904,1,2809,418
7.3,2010-04-29 12:28:00 UTC,-74.007235,40.705208,-74.010062,40.72139,2,2955,419
5.5,2015-03-11 12:24:11 UTC,-73.94596862792969,40.77791976928711,-73.95574188232422,40.7794189453125,1,1331,420
4.0,2013-09-08 18:40:41 UTC,-73.97883,40.744892,-73.974091,40.752044,1,2033,421
8.5,2014-10-06 15:16:00 UTC,-73.97109499999999,40.761192,-73.98732,40.758832,1,4150,422
10.0,2014-10-28 08:30:25 UTC,-73.961877,40.776897,-73.968542,40.765664,2,785,423
11.0,2012-11-19 17:41:00 UTC,-73.962615,40.769855,-73.981818,40.774477000000005,5,1139,424
36.1,2011-10-05 08:14:00 UTC,-73.994537,40.761095000000005,-73.865172,40.7706,1,1147,425
8.5,2013-01-13 16:32:40 UTC,-73.993528,40.757538000000004,-74.008814,40.738807,1,3010,426
31.07,2010-09-30 12:17:42 UTC,-73.863034,40.770275,-73.978087,40.7645,4,3010,427
9.5,2014-10-06 15:16:00 UTC,-73.9814,40.780671999999996,-73.970012,40.799602,1,1139,428
7.0,2013-10-22 09:55:09 UTC,-73.990623,40.756261,-74.004869,40.751985,1,2607,429
5.3,2011-06-24 13:00:22 UTC,-73.973332,40.758511999999996,-73.961528,40.774279,1,876,430
5.0,2014-10-06 15:16:00 UTC,-73.953715,40.806616999999996,-73.94632,40.816396999999995,6,2607,431
5.5,2015-06-21 22:08:31 UTC,-73.98220825195312,40.77254104614258,-73.98821258544922,40.7793083190918,2,2623,432
4.5,2013-04-26 21:18:41 UTC,-73.998726,40.734851,-73.99379499999999,40.741746,1,2080,433
9.3,2010-09-12 14:28:34 UTC,-73.986913,40.766721999999994,-73.958892,40.771592999999996,1,2623,434
21.5,2014-05-17 15:15:00 UTC,-73.996087,40.71637,-73.972515,40.75401,1,2461,435
19.0,2013-03-07 08:19:51 UTC,-74.005976,40.735172999999996,-73.952685,40.766399,2,2833,436
5.3,2011-07-12 09:05:42 UTC,-73.978323,40.753769,-73.99123,40.75435,1,1938,437
5.0,2012-11-19 17:41:00 UTC,-73.961545,40.796116999999995,-73.967742,40.800371999999996,1,1742,438
5.0,2013-10-11 14:21:59 UTC,-73.954706,40.784244,-73.955484,40.776714,1,2490,439
16.1,2012-06-27 13:02:29 UTC,-74.00144300000001,40.741168,-73.992482,40.753708,1,1684,440
4.9,2010-11-15 23:59:51 UTC,-73.988378,40.757959,-73.984549,40.755206,1,2876,441
10.9,2010-04-29 12:28:00 UTC,-73.981103,40.780605,-73.950137,40.783863000000004,1,2623,442
14.9,2011-06-08 19:23:20 UTC,-73.98701,40.729385,-73.948105,40.709777,1,2560,443
9.5,2014-12-08 21:50:00 UTC,-73.982612,40.761227000000005,-73.9831,40.783527,1,2876,444
9.7,2010-05-21 07:21:52 UTC,-73.968622,40.791627000000005,-73.939481,40.805237,1,2008,445
3.7,2011-03-22 18:54:26 UTC,-73.965393,40.761111,-73.96133,40.756614,1,1699,446
21.5,2013-04-18 08:48:00 UTC,-73.981205,40.753207,-73.966445,40.804032,6,3330,447
7.7,2012-07-18 13:24:05 UTC,-74.005053,40.729664,-74.002441,40.718771000000004,1,1938,448
4.5,2015-06-26 15:03:50 UTC,-73.97251892089844,40.754638671875,-73.9731216430664,40.75809860229492,1,1742,449
7.5,2014-05-17 15:15:00 UTC,-73.981195,40.772692,-73.96336,40.76925,1,3939,450
4.1,2009-08-08 13:42:18 UTC,-73.981109,40.78102,-73.974512,40.790549,1,2833,451
14.0,2013-03-06 21:03:24 UTC,-73.99741,40.736779999999996,-73.961928,40.772034000000005,1,1742,452
9.5,2015-02-13 10:23:02 UTC,-73.94686889648438,40.78116989135742,-73.95317077636719,40.769142150878906,1,1742,453
10.0,2012-10-28 16:30:47 UTC,-73.954318,40.766521000000004,-73.9834,40.763090000000005,3,2781,454
15.3,2010-12-21 13:08:00 UTC,-74.011533,40.710303,-73.972698,40.759023,1,1888,455
6.5,2011-06-24 13:00:22 UTC,-73.994449,40.761024,-74.006186,40.74986,1,1611,456
6.0,2013-01-24 06:59:25 UTC,-73.97985899999999,40.763134,-73.972422,40.756364000000005,1,2002,457
26.9,2012-04-07 12:05:21 UTC,-74.00153900000001,40.733666,-73.871009,40.774147,1,2833,458
71.3,2009-08-28 08:11:07 UTC,-73.77665999999999,40.646514,-73.450826,40.690363,1,2955,459
6.1,2012-08-10 12:17:02 UTC,-73.983138,40.741684,-73.995287,40.744015999999995,1,2438,460
5.3,2012-03-04 00:57:00 UTC,-73.98262700000001,40.771858,-73.98243199999999,40.75949,1,1611,461
57.33,2014-10-06 15:16:00 UTC,-73.77675,40.645196999999996,-73.9867,40.758835,1,2781,462
9.5,2012-10-20 06:25:00 UTC,-73.975513,40.789628,-73.999325,40.763647,1,2781,463
13.3,2010-02-25 20:14:00 UTC,-73.974853,40.750813,-73.978848,40.786792,2,2781,464
4.5,2011-10-05 08:14:00 UTC,-73.96028199999999,40.770202000000005,-73.95824300000001,40.778682,5,1726,465
10.9,2012-03-04 00:57:00 UTC,-73.9702,40.756547,-74.00458499999999,40.73397,1,2809,466
29.47,2010-02-17 09:55:54 UTC,-73.87297099999999,40.774213,-73.974109,40.755288,2,585,467
11.0,2012-09-23 10:54:21 UTC,-73.957864,40.779666,-73.982576,40.772259999999996,1,2351,468
6.1,2010-09-10 21:21:02 UTC,-73.989005,40.730588,-73.97514,40.725193,1,2561,469
23.7,2011-03-19 03:32:00 UTC,-73.990572,40.686562,-73.953567,40.771229999999996,3,1630,470
28.5,2012-07-05 14:18:00 UTC,-73.874605,40.774147,-73.97085200000001,40.755037,2,2809,471
6.9,2010-04-29 12:28:00 UTC,-73.969022,40.769655,-73.982478,40.768223,1,1352,472
7.3,2010-12-21 13:08:00 UTC,-73.97669499999999,40.765277000000005,-73.957853,40.77035,1,2449,473
7.3,2012-07-05 14:18:00 UTC,-73.967877,40.771302,-73.97725200000001,40.751853000000004,3,1419,474
17.3,2009-12-05 20:07:32 UTC,-73.97509000000001,40.787592,-73.974379,40.731952,1,882,475
60.7,2009-09-25 03:47:00 UTC,-73.98465300000001,40.768297,-74.181608,40.687738,1,905,476
6.5,2014-08-28 19:35:11 UTC,-74.015589,40.7153,-74.00917199999999,40.726131,1,2607,477
11.3,2012-07-05 14:18:00 UTC,-73.9544,40.764175,-73.988012,40.755492,5,1545,478
50.0,2013-07-26 07:42:25 UTC,-73.941793,40.798494,-73.92088100000001,40.661755,1,1035,479
14.1,2009-07-04 08:36:00 UTC,-74.014802,40.71002,-73.986572,40.776895,1,1247,480
7.5,2012-09-29 10:48:54 UTC,-73.971643,40.78229,-73.971098,40.767022999999995,1,2607,481
5.0,2014-05-20 23:09:00 UTC,-73.98063499999999,40.730052,-73.983622,40.721795,1,2398,482
6.5,2012-03-04 00:57:00 UTC,-73.991355,40.727385,-73.98916,40.718727,1,1139,483
5.7,2010-12-21 13:08:00 UTC,-73.97474799999999,40.751388,-73.982585,40.752533,3,2607,484
16.0,2013-12-06 14:55:00 UTC,-73.967212,40.77231,-73.971125,40.795535,2,1247,485
19.0,2012-11-19 17:41:00 UTC,-73.990105,40.756052000000004,-74.000002,40.720545,1,3010,486
4.5,2009-12-07 20:49:00 UTC,-73.97412800000001,40.750807,-73.981143,40.755212,5,1810,487
8.9,2012-07-05 14:18:00 UTC,-73.97454499999999,40.746875,-73.97620699999999,40.755332,3,1955,488
49.8,2011-12-03 10:28:00 UTC,-73.77680699999999,40.645866999999996,-73.981082,40.755782,2,1319,489
16.6,2009-01-16 01:27:37 UTC,-73.99923299999999,40.708216,-73.998369,40.708579,1,2876,490
18.5,2015-02-23 19:51:31 UTC,-73.99144744873047,40.749961853027344,-74.01262664794922,40.71000289916992,1,1334,491
7.3,2011-02-25 22:18:50 UTC,-73.983561,40.781316,-73.970889,40.800937,2,2623,492
6.5,2014-02-24 18:22:00 UTC,-73.983537,40.726067,-73.993155,40.722632,1,1954,493
4.0,2014-02-24 18:22:00 UTC,-73.97882800000001,40.766757,-73.95687,40.770692,5,1655,494
5.7,2012-04-13 22:23:16 UTC,-73.99781999999999,40.745847,-73.993732,40.732632,1,2623,495
8.0,2013-06-10 00:12:09 UTC,-73.98109000000001,40.759305,-73.956404,40.771202,1,1938,496
13.0,2015-03-01 12:42:20 UTC,-73.98844146728516,40.77428817749024,-73.99331665039062,40.739036560058594,3,2410,497
11.0,2015-04-21 23:19:43 UTC,-73.9940185546875,40.771095275878906,-73.97988891601562,40.74492263793945,3,974,498
8.0,2014-12-08 21:50:00 UTC,-73.98827299999999,40.769391999999996,-73.971773,40.79557,1,2172,499
7.5,2014-05-29 07:40:14 UTC,-73.98909,40.748477,-73.98265,40.761237,1,2657,500
4.5,2012-07-05 14:18:00 UTC,-73.989767,40.756907,-73.98249,40.766996999999996,2,1938,501
